Nr,cmean,cmin,csum,cmax,cp,mewmin,megmin,iemin,mewmax,megmax,iemax,mew,meg,ie,dbusl,dtraml,dtrainl,dplight,dstation,dparkcar,dparktw,dpedcro,dstopsign,dtrafficarea,droad,droad_sl,dvfpath,gvm_dwv,gvm_msp,gvm_asp,r_width,speedlimit,bicyclecount,carcount,z_qnr_1,z_qnr_2,z_qnr_3,z_qnr_4,z_qnr_5,z_qnr_6,z_qnr_7,z_qnr_8,z_qnr_9,z_qnr_10,z_qnr_11,z_qnr_12,z_qnr_13,z_qnr_14,z_qnr_15,z_qnr_16,z_qnr_17,z_qnr_18,z_qnr_19,z_qnr_20,z_qnr_21,z_qnr_22,z_qnr_23,z_qnr_24,z_qnr_25,z_qnr_26,z_qnr_27,z_qnr_28,z_qnr_29,z_qnr_30,z_qnr_31,z_qnr_32,z_qnr_33,z_knr_1,z_knr_2,z_knr_3,z_knr_4,z_knr_5,z_knr_6,z_knr_7,z_knr_8,z_knr_9,z_knr_10,z_knr_11,trafficarea_1,trafficarea_2,r_width_1,r_width_2,r_width_3,r_width_4,r_width_5,r_width_6,speedlimit_1,speedlimit_2,speedlimit_3,speedlimit_4,speedlimit_5,speedlimit_6,acp
558,-1.0,-1.0,-1.0,-1.0,-1.0,0.17476252218585428,-0.5067837033923033,0.5258142022369358,0.1840077611118345,0.400166520134749,0.29670937812774534,0.18892259711489498,-0.22270534130767203,0.4401857979136522,0.15236109432090672,0.42345666162059636,-0.27294812072882535,0.18936860439650938,-0.18233077666252234,-0.8620552261260006,0.3204636067633388,0.045449791471090545,-0.1514867492429984,-1.0,-0.998991194151006,-0.9989124032093103,-1.0,-0.4789807998943474,-0.5990115268945597,-0.537205586184565,-0.1077088918859711,-0.5375883859834429,0.24922950252524634,-0.10714096639055956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
559,0.2366810289973047,-1.0,0.22743182793331906,0.3307748554979697,1.0,-0.07028939391142673,-0.20596931069544108,0.4851190280214295,0.16748224874018056,0.21029403337447397,0.23876197788299644,-0.11724897056171209,0.14311974496761104,0.42790987486306853,0.15186860046321854,0.3433982193365271,-0.43045284339302753,0.023860030903315566,-0.1566357707177267,-0.6138347147844908,-0.28956029019850543,0.023178460086663383,-0.15820442176215715,-1.0,-0.9988265504875842,-0.9986294396087262,-1.0,-0.523551547897329,-0.7064577214220849,-0.6075698333992788,-0.1077088918859711,-0.33006830864058145,0.24419056545233425,0.7435474332780423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
560,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,0.19004379862548734,-0.6689152195788355,0.07824640653875309,-0.35841426505841756,0.047734562052403104,-0.4014393182906348,-0.15551626913408223,-0.24763412202537272,-0.14458798824021518,0.3836717479213796,0.00045614546832334346,-0.07162474617439592,0.707794783945396,0.07390697154401168,0.15647399569185827,0.053730827133701226,0.22540711073659708,-0.34018031043107394,0.8280311773769186,0.8273486338639569,0.8751917291089767,-1.0,-0.4789807998943474,-0.5990115268945597,-0.43863673401381087,-0.6482500017185739,-1.0,-1.0,-0.8157096809383517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
561,-1.0,-1.0,-1.0,-1.0,-1.0,-0.24555564098989946,0.009593963011011397,-0.1678943694051826,-0.5406332446210568,-0.05187562979447059,-0.44979963805647993,-0.5062212443557166,-0.054276345616371804,-0.26604697376804876,0.14022873238893968,0.39486778496249864,0.22618123912952387,0.11609252229200356,-0.29386061891725074,-0.2658822024645692,-0.16558350659244417,0.008938003432554076,0.16036736884334604,-1.0,-0.9983350561232611,-0.9981882139580693,-1.0,-0.336026641203261,-0.3871875480267774,-0.4006408822747412,-0.1077088918859711,-0.33006830864058145,0.24922950252524634,-0.12223599818612432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
562,-1.0,-1.0,-1.0,-1.0,-1.0,-0.374794237795674,-1.0,-0.09228273035799198,-0.7119539607223423,-0.38863317334664327,-0.5443696163962938,-0.6178287488810444,-0.6023771973289067,-0.24302187785984863,0.2362392059362296,0.3636370234053015,0.28343919827882935,-0.3816044261283295,-0.10551580480520775,0.19902378628109652,0.10297254229942712,0.1838582444661439,0.20206795535135993,-1.0,-0.9985823352753476,-0.9983469330025541,-1.0,-0.6685965815959732,-0.7064577214220849,-0.7126190354740989,-0.1077088918859711,-0.5375883859834429,0.24922950252524634,-0.12223599818612432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
563,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,0.07242146142901519,-0.3495365741086863,0.2376612297514987,0.1173753612282318,-0.05187562979447059,0.09550384393193714,-0.05416674125766996,-0.2077827957078544,0.18582637686440534,0.2564646187484949,0.30412756074610214,0.34327817491094514,-0.1666492096838656,-0.004268419796751466,-0.8198577666616728,-0.5006746484094087,0.11839407917487926,0.23194121291070596,-1.0,-0.9990277398283767,-0.9989711903428176,-1.0,-0.4789807998943474,-0.5990115268945597,-0.537205586184565,-0.35855816144480046,-0.33006830864058145,-1.0,-0.12223599818612432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
564,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,-0.7143766213048518,-1.0,0.555994048470122,-0.4764966326236739,-0.38863317334664327,0.3540672989316224,-0.5716773153861695,-0.46871341704404507,0.5433918795404652,-0.3828735263636037,0.015156112461853166,-0.21229740369969172,0.10486304556839249,0.021460494627484145,-0.039972474987917506,-0.2629190651559086,-0.4440598350237884,-0.02276956548397087,0.3167962542080255,0.8227015577518886,0.8713874419240114,-0.9999999988769662,0.7309543994164581,0.7855415399607819,0.7190231023524702,1.0000000000000002,0.06666025376255247,0.3675486358363225,0.7777406825263614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
565,-1.0,-1.0,-1.0,-1.0,-1.0,0.14710557798849508,-0.4196795410812587,0.40731859735201037,0.2534346503359011,-0.4583766960891281,0.7769509859012964,-0.023056001324670783,-0.35461443565832984,0.5592948079007323,-0.2832105232521314,0.06843988758924316,-0.03637303422853791,-0.03502347499270886,0.11798931616186126,0.02022922667403379,0.085854463947227,-0.09383043665897867,-0.08527872136371709,0.36784257103874574,0.8729334276827259,0.9118152172536892,-1.0,0.7309543994164581,0.7855415399607819,0.7190231023524702,1.0000000000000002,0.06666025376255247,0.3675486358363225,0.7777406825263614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
567,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,0.1969185054439544,-0.6689152195788355,-0.4344091691606883,-0.09334281280421691,0.032364931951106596,-0.6307006158667092,-0.04644930683613664,-0.2538634587088,-0.5473002774984631,-0.802899740823104,-0.11186495953971601,-0.3397192403652087,-0.04842147253373941,-0.18692841757943077,0.28600942201870355,0.099391550722713,-0.408377454747252,0.04094845051004463,0.7204572605032314,-0.9982789468613407,-0.9980358074839408,-1.0,0.8201576337568194,0.8613305181407743,0.8196515231948742,1.0000000000000002,0.06666025376255247,-1.0,0.7777406825263614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
568,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0612800995037102,-1.0,-0.33270143011027453,0.06593689369656822,-0.19156284995782746,-0.6513307162684442,-0.14867197995638176,-0.5386437248327588,-0.44932036670781716,-0.10719058299190058,-0.3956612309294912,-0.5784249408732863,0.34644645408260055,-0.5002972648847357,-0.1938940105778006,-0.06086336081816202,-0.030920552686400343,-0.02864872344374147,0.5937563181726425,-0.9732919836223741,-0.9695163250326774,-1.0,0.31673802323651773,0.1831528092192213,0.2589568892196193,-0.1077088918859711,-1.0,0.02632780504242921,0.32213456523382633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
569,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,-0.2048364168753579,-0.29483582656307816,-0.14011501061143403,-0.5012617094281746,0.01246875542819529,-0.5111500628591406,-0.5035348812904671,-0.1077617791456585,-0.2721338333711743,-0.29917510481817244,-0.06011943047535559,-0.3000888342488194,-0.5867108563853063,-0.15899769791073856,0.3232740185382188,0.15465861338835954,-0.39058169600909187,0.04144423226826108,0.7012701956730067,0.8643794576353827,0.9050442682167611,-0.9999999988769662,0.8201576337568194,0.8613305181407743,0.8196515231948742,1.0000000000000002,0.06666025376255247,-1.0,0.7777406825263614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
571,0.4909228334547713,-1.0,0.44700686268044343,0.3307748554979697,1.0,0.024503953111942773,0.24796014139777633,0.07459946180147974,-0.15237951898117974,0.400166520134749,0.18209164070301959,-0.17093579467667191,0.31291992208323627,0.11736256122437619,-0.8991511147140341,-0.1610289853441833,0.046998252188233905,0.049521890642245395,-0.22454199717291376,-0.3157282706933726,0.01111579653822236,-0.578366383501097,0.179835855787224,-1.0,-0.9985061752278491,-0.9982848712210831,-1.0,-0.29629972428697376,-0.322534376692373,-0.31052280524635584,1.0000000000000002,-0.33006830864058145,-1.0,0.16297022763263333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
572,0.653443729641173,-1.0,0.5956737096110925,0.3307748554979697,1.0,0.27131437381712253,0.17533386684337743,-0.21065422678569,0.2762555790121292,0.12401066616313204,-0.25889219764358334,0.22866589601081178,0.3003142480099901,-0.2513716074830087,-0.9800563970258046,-0.924372165816169,-0.46324804237798783,-0.4830917615121961,-0.18784828496637995,0.01361371909897724,-0.17709743769559663,-0.062062227033151715,-0.31447694396847997,-0.0012179131416606426,-0.9988412677934612,-0.9986572371810186,-1.0,0.19757411511673237,0.21706382732315135,0.24242890735558426,0.6813560737647808,0.06666025376255247,-1.0,-0.2817825034805007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
573,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3257774733849287,-0.5754182375946029,-0.6065414285336838,-0.30070883479019084,-0.4086817190818009,-0.3846604727708079,-0.3295739575189766,-0.4719261006459603,-0.5085195570415291,0.11235456119468329,0.3711642563799175,-0.14430272599804533,-0.03673242747627861,-0.06204869118759436,-0.7717765070927614,-0.14882906307935043,0.0027633112061529186,-0.06766498131966961,-1.0,-0.9986791188865225,-0.9985032088089847,-1.0,-0.3153988632787506,-0.3871875480267774,-0.2416438491935977,0.6813560737647808,-0.33006830864058145,0.24419056545233425,0.7435474332780423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
574,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,-0.47163199120272314,-0.01077214391329473,-0.2964128891190662,-0.10274679755437016,0.8389604018983857,0.15228055552613834,-0.22271300948736045,0.44768270325876164,-0.146368563175506,-1.0,0.33221824250685517,-0.28087425364935237,0.09639540373835617,-0.5168682957865522,-0.17048910911315315,-0.23480286790542854,-0.8615675065307701,-0.04589377856394835,0.31622103113430977,-0.999069699622601,-0.9989206207836412,-1.0,0.24482383344559105,0.24852991874818725,0.2535160260729248,1.0000000000000002,0.06666025376255247,0.24419056545233425,0.7435474332780423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
576,-1.0,-1.0,-1.0,-1.0,-1.0,0.43979352183841675,-0.5754182375946029,0.5366543792596015,0.28687113959622934,0.24911723443651174,0.6404956261064099,0.36350430168396364,-0.2184437746277514,0.6232912100822495,0.29407934061311164,0.06962538871699375,0.15542332729040237,-0.014828960972047764,0.06871907123597071,0.05754791633322759,0.33329531868351114,-0.12446342985633724,0.23228979117313275,-1.0,-0.9979116619289582,-0.9976343240599033,-1.0,-0.4789807998943474,-0.5990115268945597,-0.537205586184565,-0.1077088918859711,-0.5375883859834429,-1.0,0.1488556427665352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
577,-1.0,-1.0,-1.0,-1.0,-1.0,0.365231491514131,0.009593963011011397,0.5525071822564179,0.002814335935506642,-0.013825237554199149,0.6618944760500205,0.15773688357934082,0.03535933154182169,0.6284120971769901,0.2943196856180265,0.30954438089259395,-0.31615749571134816,-0.012715806297155921,-0.0140584149627839,-0.2797134543926824,0.24225793434718856,0.17576863209480104,-0.1259181362693934,-1.0,-0.996553054041396,-0.9961494025856534,-1.0,-0.581493209922847,-0.7064577214220849,-0.7126190354740989,-0.1077088918859711,-0.5375883859834429,-1.0,0.1488556427665352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
578,-1.0,-1.0,-1.0,-1.0,-1.0,-0.26594111484465704,0.0179100193837006,0.4567478665085912,0.30882469054973505,-0.23516375950526253,0.14396941849177666,-0.0011850411572583014,-0.12645469035293116,0.3864153972914826,0.4191728132753413,0.03604236443896905,-0.10402719043087752,0.15003346966973927,0.19968456185532607,-0.5346990773867499,0.29987621420185134,0.2705717032096653,-0.16644003561403584,-1.0,-0.9982879660061191,-0.9980760741643007,-1.0,-0.4108681405835644,-0.4716188669381347,-0.43863673401381087,-0.1077088918859711,-0.33006830864058145,-1.0,-0.2817825034805007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
580,-1.0,-1.0,-1.0,-1.0,-1.0,0.2200804374083857,-0.4196795410812587,0.08377693916932331,-0.12667966300733735,-0.38863317334664327,-0.029028281184196106,-0.04219519735668469,-0.3039773439867012,0.01585867360357883,0.3815704357513041,0.08109511970100694,-0.21189303513143523,0.23890912062925856,0.1007417686227503,-0.8023314108780996,0.2516817002283488,0.06917300562958523,-0.027045459586669124,-1.0,-0.998494132289864,-0.9982590039811201,-1.0,-0.581493209922847,-0.7064577214220849,-0.6075698333992788,-0.1077088918859711,-0.33006830864058145,-1.0,-0.2817825034805007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
581,-1.0,-1.0,-1.0,-1.0,-1.0,-0.26729448809883594,-0.3495365741086863,-0.2716690949946103,-0.5416618756429634,-0.1336269372491967,-0.4587786845420988,-0.5312687251244466,-0.14201126289220278,-0.3391897212857754,0.4610285099441759,-0.9525942700459742,-0.12613008626341038,-0.1312506736959522,0.03476071654746826,-0.5303425322381824,-0.23397458569610352,-0.4840722589156993,-0.272739909348514,0.10130373837971413,-0.9973431978001481,-0.9969645854413954,-1.0,0.28735123526525713,0.3108358660793869,0.2748907654529767,-0.1077088918859711,0.06666025376255247,-0.005312623189756768,0.15026108577668534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
582,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,-0.19175941615264946,0.13425973601115831,0.4426903619423564,0.26850252684032383,0.400166520134749,-0.03565407525080658,-0.14579321537247344,0.30684932929180586,0.2720491849419321,-0.9062585746063794,-0.11184693841143575,-0.02138091402814194,0.008776407655682633,-0.17047627188634473,-0.02936717116445753,-0.0970985506944155,-0.27741006248365696,-0.1793117245010925,-1.0,-0.9987573742267107,-0.9985619207419967,-1.0,0.15359218253849477,0.21706382732315135,0.05476562797004912,1.0000000000000002,-0.33006830864058145,0.07856666837361725,-0.2817825034805007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
583,-1.0,-1.0,-1.0,-1.0,-1.0,0.1562557775844381,-0.11330189519619546,-0.3031301605147753,-0.40167454405203107,0.10763602480193488,-0.6806111848980438,-0.19707337538586175,0.0452143081633834,-0.4942354907020031,-0.8552391506227967,-0.9960045915587014,-0.04782276746509852,0.040546542270360614,-0.571622425820973,0.08295731128582329,-0.022550138768222636,-0.4410607547946347,-0.1575052434156319,0.05827468728174601,-0.980907308523942,-0.9782552514337329,-1.0,0.15359218253849477,0.21706382732315135,0.05476562797004912,1.0000000000000002,-0.33006830864058145,0.05331435683914923,-0.1977997708738755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
584,0.4909228334547713,-1.0,0.44700686268044343,-0.08809794214912525,1.0,0.172163770315025,0.3343541858186311,-0.18094563278598225,0.14146738832076203,0.2168881842485085,0.6946793763653295,0.09908429160546947,0.38037722925407425,0.18454628768885725,0.20874808410301554,-0.1424021085758486,-0.16538344498043006,0.04668174819934541,-0.09159306298956327,-0.3000721056166289,-0.7039863981430693,-0.6028274460083781,-0.08211647297032934,0.6656401573253196,-0.9983109203375027,-0.9981534249688767,-1.0,-0.3153988632787506,-0.3871875480267774,-0.3375208566202228,1.0000000000000002,0.06666025376255247,0.24419056545233425,-0.1977997708738755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
585,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,0.46930544593338447,0.17533386684337743,-0.4917545493542207,0.06235586859496238,-0.25551239728936753,-0.2808432665411133,0.23035107328615168,-0.017002005463335704,-0.35428971759647515,-0.9764185719800935,-0.9189454411794029,0.20267202604926204,0.10678034015142378,-0.059325555561090995,-0.21261509688389293,0.2707097529930011,-0.8274617403909726,-0.33999559471403445,0.11768031592396128,-0.9980963164874163,-0.9979016913504337,-1.0,0.7295554385433106,0.7918903684262958,0.725458623098323,1.0000000000000002,0.06666025376255247,-0.2634710600132395,0.8161032804359487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
586,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,0.232114048846483,0.0179100193837006,-0.251674007692818,0.015361964103669756,0.047734562052403104,-0.23104265618871295,0.0723195122882661,0.1150693727194679,-0.2502451770004038,0.29680409575792754,-0.07007487968949438,0.20086938667371307,0.0723916219615416,0.05992676570211633,-0.37854604139826464,-0.17006603517576455,-0.51092773270522,-0.41201971149074595,-1.0,0.0785648821592343,0.17143546789907693,-1.0,-0.4789807998943474,-0.4716188669381347,-0.537205586184565,0.3193470482092103,-1.0,-0.2634710600132395,-0.28222408434978946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
587,0.2366810289973047,-1.0,0.22743182793331906,0.3307748554979697,1.0,0.22644778121987047,0.06032944791969075,-0.44289206647305435,0.30584006681865217,0.01246875542819529,0.11697030390726271,0.09489628791827073,0.197173547350122,-0.3038275746120961,0.23260575690184299,-0.11995617536781285,0.1184315383202327,0.16867644574084634,-0.1661648543871115,-0.5937536092096738,-0.05641347351789585,-0.8554972638408955,-0.47433532280318536,0.10031550902891778,-0.9993030730812791,-0.9992837760443678,-1.0,0.263054447323331,0.2605165802829058,0.26964251614000867,0.3193470482092103,0.06666025376255247,-0.2634710600132395,-0.28222408434978946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
588,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,0.08825202696468186,0.28587855854355215,-0.597644008474591,0.007241208313808839,0.5721099022937074,-0.6089151467957823,-0.049346485422719924,0.40600455398069685,-0.554204198568269,-0.9999067037948342,-0.9214605549012591,0.18278064507911854,0.34728819517530934,0.08013751857597687,0.04390996327895019,0.2505233069914493,-0.11638587885988175,-0.39783313229178613,0.11616707038470764,-0.9985197602344399,-0.9983852448239515,-1.0,0.7337421080529806,0.7960850677160164,0.7318215911625465,1.0000000000000002,0.06666025376255247,-0.2634710600132395,-0.28222408434978946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
589,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,0.3875152831111701,-0.3495365741086863,-0.016103355816089418,0.16412851036465242,0.21688818424850945,-0.334184812868307,0.24411847619039095,0.18164451745479768,-0.12957963962265343,-0.9090511402347746,-0.9223348339151233,-0.04633524794008824,0.03006871831092181,-0.41403374328042575,0.12334828322830399,-0.04746447541745292,-0.3038184379196127,0.18551986982121474,-1.0,-0.9979603067536796,-0.997690091390238,-1.0,0.38142207057281724,0.4595823167279768,0.5178074179526237,1.0000000000000002,-0.33006830864058145,-1.0,0.16297022763263333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
592,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,0.2239286721824166,0.21509552389155284,0.6437569903943061,0.05777655408637912,0.047734562052403104,0.5096938117924417,0.13269126021237676,0.17602390452222913,0.5797482488073109,-0.9831961811143122,0.14455928991565076,0.12185112423486663,0.007196289368905748,-0.2840727781697546,-0.340017535323126,-0.014374628588982332,-0.4748106454575062,0.3711520749198649,-1.0,-0.9990655720813476,-0.9988639812294254,-0.9999999988769662,-0.027356466569349577,0.01050041615968338,0.11220129857840914,1.0000000000000002,-0.33006830864058145,-1.0,0.07844719217349488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
593,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4522450526360765,-1.0,0.3662999234438353,0.12098431757713335,-0.7613318358663634,0.31519465380381095,-0.2016902995287337,-0.7503499957938692,0.31907730852712274,0.659316730714651,0.5890582137866625,0.05126092035709302,0.9332801587086005,0.8011077321232689,0.790526273856986,0.7719730871005115,0.48513375185444296,0.8360734829402916,0.9093181251257078,-0.8344991834784297,-0.8126525079375947,-1.0,0.2736338347667631,0.2946725959164717,0.3195634916300804,-0.6482500017185739,-1.0,-1.0,-0.1644304141522287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
594,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08112285437302472,-0.4196795410812587,-0.1372002328493525,-0.37349675760306333,-0.2981110108969102,-0.5881528926018684,-0.33852856906341733,-0.49836300230435676,-0.3533020265063396,0.5324659843788216,0.13396259595631377,0.1346655777337974,0.03240976576316633,0.2588447678138279,-0.9060447969316431,0.15670163352295327,0.2753157709048657,0.5622339884355546,-1.0,-0.9984675975381011,-0.998272283013479,-1.0,-0.4108681405835644,-0.4716188669381347,-0.43863673401381087,-0.1077088918859711,-0.33006830864058145,-1.0,0.07844719217349488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
595,-1.0,-1.0,-1.0,-1.0,-1.0,-0.33847270643666294,0.009593963011011397,0.1963827766266662,0.014180197248350856,-0.05187562979447059,-0.13656064046957672,-0.23997936693008173,0.016070415487453624,0.09728440340098914,-0.044774950817760645,-0.3445060233815254,0.128924311825578,0.24008816301951386,-0.12818103649947984,-0.8230626802482585,-0.058009050286581834,-0.1268836986488741,0.35447634534684935,-1.0,-0.9990103103228217,-0.9988159805805776,-1.0,-0.523551547897329,-0.5990115268945597,-0.48309639383516734,-0.1077088918859711,-0.33006830864058145,-1.0,0.16297022763263333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
